Something	101-030716-JAP_(Rat230_2).CEL	102-030716-JAP_(Rat230_2).CEL	104-030716-JAP_(Rat230_2).CEL	105-030716-JAP_(Rat230_2).CEL	106-030716-JAP_(Rat230_2).CEL	107-030716-JAP_(Rat230_2).CEL	109-030716-JAP_(Rat230_2).CEL	110-030716-JAP_(Rat230_2).CEL	112-030716-JAP_(Rat230_2).CEL	113-030716-JAP_(Rat230_2).CEL	115-030716-JAP_(Rat230_2).CEL	117-030716-JAP_(Rat230_2).CEL	118-030716-JAP_(Rat230_2).CEL	119-030716-JAP_(Rat230_2).CEL	120-030716-JAP_(Rat230_2).CEL	122-030716-JAP_(Rat230_2).CEL	123-030716-JAP_(Rat230_2).CEL	124-030716-JAP_(Rat230_2).CEL	125-030716-JAP_(Rat230_2).CEL	126-030716-JAP_(Rat230_2).CEL	128-030716-JAP_(Rat230_2).CEL	129-030716-JAP_(Rat230_2).CEL	130-030716-JAP_(Rat230_2).CEL	131-030716-JAP_(Rat230_2).CEL	132-030716-JAP_(Rat230_2).CEL	133-030716-JAP_(Rat230_2).CEL	134-030716-JAP_(Rat230_2).CEL	135-030716-JAP_(Rat230_2).CEL
1369896_s_at	7.3467817	7.258245	7.414143	7.2847404	7.2542214	7.053489	7.5419464	7.1037426	7.366945	7.3336716	7.241813	7.284332	7.286838	7.3229585	7.4093084	7.1372485	7.2778134	7.161551	7.2779465	7.4040565	7.2014613	7.394379	7.3420877	7.1732078	7.289489	7.28154	7.0689855	7.328611
1369897_s_at	11.638118	11.680984	11.6746435	11.696688	11.843424	11.758405	11.808477	11.681756	11.684492	11.7651415	11.742738	11.763019	11.622626	11.803064	11.773743	11.696408	11.752314	11.75729	11.63521	11.767648	11.692071	11.652844	11.660468	11.887558	11.841765	11.825644	11.746152	11.788993
1369898_a_at	4.4539337	4.437593	4.5006394	4.677026	4.7544127	4.306544	4.345756	4.416404	4.514667	4.4235806	4.694391	4.4924335	4.5799184	4.656559	4.629411	4.3932824	4.6086698	4.599157	4.5685954	4.321728	4.409811	4.6218133	4.726732	4.3881054	4.7008705	4.5375066	4.321157	4.4985447
1369899_s_at	5.8414397	5.7032795	5.8285255	5.5597286	5.9765363	5.7482357	5.7880845	5.845457	5.8147016	5.6788588	5.6446953	5.655117	5.867077	6.0955534	5.866526	5.811509	5.897366	5.9711056	5.8756447	6.1487064	5.9596004	5.949756	5.8596296	5.9767017	5.9473352	6.052773	5.8538775	5.5978537
1369900_at	3.4990373	3.6231244	3.3242805	3.6183877	3.471188	3.6379304	3.583867	3.3725853	3.781365	3.5058205	3.5483663	3.6972506	3.424246	3.4741244	3.5654736	3.6511006	3.5942044	3.5996122	3.720207	3.5657287	3.4500601	3.4328725	3.5206602	3.6275415	3.6280131	3.424491	3.821977	3.6938086
1369901_at	3.3841963	3.7558477	3.4604263	3.6698484	3.663716	3.9075823	3.6608825	3.8963664	3.7543314	3.8697305	4.2132635	3.9191468	3.7674608	3.7261565	3.7291214	3.9539034	3.8897176	3.6740508	3.9485874	3.9134507	3.5375009	3.7670324	3.6976514	3.9093754	3.5541391	3.8159037	3.4774177	3.7229187
1369902_at	7.00078	7.1062417	7.1180897	6.9653664	6.909594	7.1613526	6.8631554	7.123537	6.8681445	6.8651757	6.9695873	7.0646524	6.8275137	7.1496987	6.6801624	7.150635	7.2076235	7.2049265	6.9727182	7.038812	7.011283	6.9795494	6.6260033	7.1413355	7.017492	7.24034	7.0863113	7.1970873
1369903_at	3.431375	3.30419	3.6516805	3.5491326	3.3717165	3.2880607	3.4298594	3.3817725	3.4658115	3.3620691	3.757618	3.6038878	3.5010583	3.5241566	3.5333567	3.51154	3.4863064	3.484126	3.84652	3.5710006	3.5327282	3.4232104	3.497863	3.7810817	3.4189103	3.6049364	3.332911	3.4701762
1369904_at	3.5333977	3.7306168	3.771474	3.883411	3.602759	3.849958	3.5510218	3.9433813	3.9265344	4.2537827	4.1389694	4.039481	3.9861302	3.7719564	3.9000223	3.709035	4.013462	3.7889662	4.2288985	3.9193478	3.8698745	3.6879249	3.8290703	4.1020536	3.9221692	3.9399643	4.003588	3.7052248
1369905_at	2.8863451	3.179879	2.9418492	3.0272229	2.8647208	2.8005066	2.9846306	3.033843	3.0968542	2.9843936	3.029871	2.9916668	3.0265183	3.1138253	3.1076045	2.875359	3.13727	2.8458486	2.9687579	2.8980718	3.084231	3.0273352	3.0030365	2.9688492	2.972331	3.1171727	2.8743052	2.98309
1369906_s_at	11.244505	11.284481	11.22872	11.337053	11.261723	11.457103	11.341984	11.350885	11.262869	11.244867	11.353382	11.438632	11.154751	11.209476	11.297647	11.067092	11.2713375	11.364105	11.112789	11.464342	11.188906	11.232225	11.17494	11.28927	11.22622	11.393843	11.39986	11.156843
1369907_at	5.3201675	5.4108	5.5365934	5.65007	5.6281867	5.4962797	5.4156923	5.266979	5.3916035	5.611902	5.725868	5.4536934	5.357332	5.5103683	5.5346766	5.2466745	5.226367	5.3446417	5.2744827	5.6172304	5.340763	5.4496784	5.4119644	5.209875	5.386353	5.360957	5.3246956	5.569109
1369908_at	2.9011943	2.7732873	2.7039366	2.6871958	2.6848335	2.783021	2.983706	2.8358874	2.6544845	3.038796	2.9433482	2.6909719	2.9484487	2.8329034	2.9781775	2.7616944	2.6767936	2.9291253	3.013545	2.7857094	2.7031703	2.5510325	2.7542515	2.749659	2.9134188	2.7263513	2.9428444	2.7571325
1369909_s_at	10.380114	10.590908	10.408594	10.586657	10.677282	10.529703	10.606312	10.703682	10.422018	10.613646	10.698723	10.74206	10.393724	10.764616	10.708811	10.64757	10.570217	10.537668	10.708002	10.779734	10.661823	10.681065	10.692797	10.836832	10.794424	10.768415	10.679628	10.6535225
1369910_at	2.763793	2.6370163	2.9383645	2.9650567	2.7853756	3.05504	2.7377257	2.7527485	2.6424508	2.98447	2.983869	2.9090438	2.6639366	2.7754798	2.7799377	2.691155	2.744782	2.8300872	2.8507123	2.9567695	2.545045	2.7689915	2.728104	2.8154144	2.9070916	2.7919183	2.6829958	2.648086
1369911_at	4.914217	4.961735	4.696555	4.949978	4.9860125	5.031412	4.6633053	4.9386883	4.8662853	5.004717	4.9662256	4.9898252	4.9636602	4.8577347	5.099145	4.8202105	4.8808603	4.8062825	5.00058	5.2678432	5.031455	4.8891506	4.658556	5.1720514	4.914709	4.9277725	4.8919144	5.0777655
1369912_at	6.516878	6.899286	6.5335894	6.572216	6.7319446	6.8421025	6.5663886	6.6277857	6.6804495	6.5114675	6.6146493	6.595329	6.715056	6.7106266	6.4883447	6.5642285	6.8857517	6.7980523	6.492098	6.797324	6.5367594	6.6369686	6.7120028	6.734821	6.6278176	6.5636826	6.6700892	6.6347327
1369913_at	4.101998	3.9562252	3.9759507	3.813486	3.8189068	3.7503366	3.8650432	3.8848112	3.94699	3.9494069	4.0664825	3.8052979	3.9990091	3.7072713	3.8796916	3.6797907	3.8655639	3.933157	4.4087677	3.89117	3.7292085	3.9627898	4.0527515	3.634953	3.8788908	4.051792	3.8316183	3.9527159
1369914_at	3.1316109	3.2016892	3.1293259	3.4265249	3.1791198	3.1585345	3.2227333	3.1280913	3.0953228	3.1548636	3.1537962	3.2629979	3.2013655	3.1538632	3.3646157	3.0747592	3.3601956	3.0995395	3.1538553	3.4703405	2.9304678	3.2485235	3.1475277	3.2116015	3.1977367	3.1285267	3.3417912	3.5045266
1369915_at	6.5220084	6.4673066	6.4572835	6.1655407	6.515934	6.123986	6.062026	6.316205	6.5015397	6.522856	6.3129478	6.173616	6.5894666	6.312074	6.372544	6.346291	6.557433	6.521245	6.5729637	6.28552	6.3982315	6.44038	6.490268	6.2742057	6.2502995	6.3515496	6.4901724	6.4937663
1369916_at	4.0243926	4.1214495	4.066095	4.0912933	4.2645035	4.137674	4.238966	3.8975148	4.422992	4.0985317	4.3727903	4.1293077	4.1799974	4.1547184	3.9921978	4.2004085	4.1832666	4.0807066	4.407465	4.4151096	4.1362767	4.0414495	4.067148	4.018876	4.2188306	3.9814172	4.2657185	4.005031
1369917_at	4.3742094	4.2470503	4.4165826	4.439963	4.3903675	4.4479227	4.5644317	4.461789	4.544122	4.503603	4.656621	4.4982605	4.721296	4.600502	4.3778253	4.4973907	4.38653	4.258553	4.5746164	4.386623	4.556227	4.6546893	4.2164226	4.65804	4.3357058	4.365552	4.3892975	4.676648
1369918_at	2.8092103	3.0313995	3.0303817	3.1838624	3.00848	3.116395	2.9639723	2.8919234	3.2253454	2.9566321	3.0672739	2.9415705	3.0537214	3.0054064	3.1358633	2.8541574	3.1313891	3.099637	2.8001237	2.9416494	3.0514867	3.039759	3.078617	3.0928986	3.222866	3.0605702	3.0120103	2.88902
1369919_at	5.355573	5.0495977	5.3058777	5.437309	5.213096	5.469392	5.355172	5.1042356	5.2769732	5.6198993	4.968937	5.108131	5.4480133	5.1555834	5.091715	5.0014524	4.923604	4.9902205	5.1458187	5.007064	5.3715086	5.105562	5.021345	5.2000737	5.1896143	5.2642956	4.838171	5.2932515
1369920_at	4.250328	4.024544	3.954257	4.048941	4.2362323	4.3155227	4.0877175	4.139535	4.259302	4.4208336	4.319889	4.185772	4.081142	4.037582	4.468756	4.1548033	4.3876357	4.099441	4.2976694	4.1400294	4.083355	4.053136	4.144357	4.3559537	3.9958305	4.084087	4.15387	4.261199
1369921_at	5.8432717	5.943285	6.1607833	5.786748	5.999865	6.1093693	6.28584	5.9973364	6.2947865	7.272325	6.158027	6.6842155	6.4070954	7.487288	7.1397386	7.198894	6.9842834	7.061483	7.0215335	7.747631	7.052225	6.7870183	7.129484	7.7142053	7.7988043	7.898615	7.4077525	8.289199
1369922_at	8.286761	8.197316	8.181576	8.129036	8.253438	8.406583	8.274573	8.281623	8.241843	8.136386	8.143294	8.254587	8.114691	8.338079	8.191224	8.286247	8.278695	8.21819	8.335609	8.127261	8.204656	8.220198	8.261299	8.411117	8.374916	8.347493	8.383601	8.338246
1369923_at	4.424987	4.2949877	4.594296	4.9825	4.5002365	4.6716385	4.5089045	4.6841507	4.6709433	4.7426643	4.891749	4.734424	4.26777	4.6639214	4.422221	4.2684865	4.5721254	4.3971033	4.4248433	5.035692	4.3830123	4.285025	4.420529	4.622419	4.739791	5.0688543	4.8165317	4.5645466
1369924_at	4.718421	5.2400913	4.9046383	4.825425	4.9056177	5.004798	4.922962	5.172367	5.1495476	5.081471	4.955078	4.940226	5.1140604	4.874715	5.060846	5.098442	4.8147125	4.8003044	5.1333847	4.8224564	4.7563734	4.8506393	4.836937	4.865716	5.0147963	5.0177507	4.9719296	4.735696
1369925_at	4.2598805	4.2202353	4.300757	4.333108	4.027736	4.2170067	4.2121563	4.2536373	4.212364	4.365831	4.4133935	4.3206987	4.379814	4.239651	4.481631	4.312477	4.3110895	3.94949	4.6203794	4.3517723	4.249899	4.259343	4.5263705	4.265989	4.1430855	4.468664	4.386253	4.2811866
1369926_at	6.5099635	6.3684406	6.4410844	6.365694	6.3872547	6.5585318	6.6627755	6.75952	6.387322	6.316441	6.392344	6.469915	6.4887085	6.4689236	6.515937	6.5388265	6.498845	6.1774592	6.6307025	6.366482	6.5043306	6.504789	6.290862	6.651238	6.450754	6.5975704	6.43213	6.370433
1369927_at	11.376405	11.342431	11.121903	11.051374	11.231858	11.21148	11.0052595	11.098357	11.28593	11.149645	11.0205965	11.054354	11.274401	11.065403	11.188227	11.313162	11.253722	11.285676	11.237744	11.183433	11.277707	11.250191	11.212038	11.175845	11.091298	11.144165	11.119187	11.211668
1369928_at	3.3457696	2.9538608	2.873229	3.078057	2.843964	2.913901	2.9153004	3.0323858	2.9770074	3.3145576	2.9639025	2.962857	2.796335	2.9810357	2.7333975	2.8674312	3.2045689	2.9176471	3.0792289	3.289252	3.1420567	2.8920093	2.918853	2.9904354	2.9923532	2.8971121	3.050408	3.1927845
1369929_at	11.219079	10.880815	11.102694	10.99107	11.252696	10.970947	11.365735	11.049771	11.1402445	11.186722	11.073516	11.198376	11.144362	11.174467	11.144411	11.138428	11.158778	11.172272	11.174913	11.109235	11.149355	11.132103	11.034908	11.301933	11.263364	11.154325	11.054006	11.180706
1369930_at	11.574979	11.595732	11.515161	11.4781065	11.550704	11.618039	11.611534	11.417048	11.493041	11.55576	11.392893	11.548936	11.651971	11.629759	11.542408	11.607308	11.701124	11.536845	11.603977	11.581035	11.708698	11.675866	11.615345	11.701857	11.644335	11.635266	11.589429	11.68279
1369931_at	5.8977804	5.6918373	5.5631857	5.8633194	6.0663853	5.751545	6.5607233	5.8538814	5.493766	5.7851257	5.6655893	5.658376	5.8154154	5.7413664	5.7711067	5.893689	5.9459147	5.899166	5.7668114	5.5443296	5.9398756	5.8988056	5.8147573	6.1063576	5.7187757	5.7532473	5.5149293	5.7026644
1369932_a_at	9.672725	9.739969	9.575611	9.554474	9.570642	9.562055	9.472966	9.690106	9.47187	9.728058	9.609197	9.643852	9.589948	9.710663	9.562652	9.63457	9.6193905	9.6559105	9.678697	9.721535	9.600778	9.716867	9.548722	9.858643	9.8910675	9.824905	9.75954	9.913798
1369933_at	11.1616335	11.08862	10.986263	10.823453	10.929733	10.929816	10.900876	10.848925	11.1467	10.930169	10.821581	10.958701	11.223976	11.058753	10.878874	11.100327	11.185469	11.142878	11.169636	11.00392	11.232606	11.192441	11.134315	11.103485	11.034444	10.953072	10.951201	11.189912
1369934_at	11.591747	11.535881	11.448999	11.530991	11.616993	11.722801	11.647621	11.605343	11.613643	11.572773	11.565224	11.655118	11.496246	11.470209	11.554311	11.509014	11.642704	11.655511	11.602478	11.452761	11.521807	11.5203285	11.469118	11.65682	11.527754	11.550949	11.622692	11.56935
1369935_at	7.3363037	7.4700875	7.3155165	7.510408	7.631733	7.4515543	7.4775114	7.4380774	7.333166	7.5042815	7.3805537	7.458051	7.5005045	7.518356	7.269025	7.4357758	7.4603357	7.351159	7.437612	7.3425035	7.3182435	7.378276	7.257925	7.319031	7.435068	7.33076	7.231894	7.2992115
1369936_at	10.602768	10.471293	10.419184	10.302843	10.550327	10.49599	10.521625	10.454629	10.466536	10.443291	10.368374	10.48449	10.486275	10.472884	10.518878	10.558055	10.658365	10.632902	10.494062	10.420123	10.5484085	10.506932	10.365423	10.62226	10.524654	10.475498	10.594002	10.572084
1369937_at	11.358831	11.214971	11.23491	11.171537	11.332271	11.287192	11.335148	11.217478	11.263371	11.275832	11.181102	11.295944	11.239847	11.197963	11.259784	11.257521	11.434221	11.410658	11.298016	11.177023	11.343311	11.356059	11.152625	11.364674	11.268631	11.204777	11.294339	11.325421
1369938_at	6.9520264	6.6720977	6.843038	6.8559403	6.5549088	6.807763	6.7176886	6.7608466	6.975275	6.7772036	6.622784	6.7937193	7.0355706	6.7323055	6.68904	6.825246	6.8768606	6.754278	6.6446886	6.702176	7.089019	6.923051	6.974243	6.7639523	6.686206	6.6751738	6.516843	6.788439
1369939_at	12.145203	12.159536	12.020912	11.939284	12.054023	11.986938	11.916236	12.02087	12.042484	11.971744	11.846581	11.9368105	11.974092	11.92443	12.014675	11.9835005	12.04046	12.029423	12.015741	11.990664	12.032342	12.024556	11.84453	11.97067	11.975839	11.9985695	12.002905	11.978084
1369940_at	10.48398	10.490687	10.397531	10.387783	10.47739	10.445592	10.487809	10.460106	10.420707	10.552248	10.359714	10.491558	10.520203	10.517332	10.435674	10.591257	10.578033	10.4822855	10.563667	10.4010515	10.522637	10.4600725	10.498795	10.627199	10.543788	10.566101	10.578968	10.573705
1369941_at	10.438591	10.400328	10.446594	10.224039	10.372616	10.369919	10.343246	10.289549	10.348919	10.372402	10.185942	10.111147	10.404581	10.500561	10.232466	10.278858	10.252298	10.242247	10.096981	10.099392	10.13537	10.128023	10.068296	10.40481	10.343199	10.010414	10.01087	10.3661995
1369942_at	9.31241	9.402799	9.274395	9.215061	9.376421	9.448294	9.373501	9.47171	9.359579	9.427347	9.334389	9.291147	9.411407	9.54941	9.45951	9.505225	9.50791	9.478598	9.296765	9.301663	9.42885	9.394015	9.51413	9.588205	9.564793	9.579987	9.210533	9.517343
1369943_at	9.827757	9.781803	9.761891	9.632167	9.846085	9.6876955	9.68122	9.894149	9.62494	9.832815	9.504864	9.770027	9.732386	9.989044	9.689708	9.772445	9.789893	9.883522	9.635903	10.051497	9.568714	9.705227	9.616646	9.893706	9.970899	9.747637	9.686313	9.81002
1369944_at	7.7344713	7.916607	7.8103194	8.084659	7.6508613	7.9632816	7.907472	7.8446293	7.8525147	7.917652	7.6765203	7.6725445	7.842573	7.930393	7.644417	7.9430914	7.7268896	7.6452894	7.884651	7.6157103	7.9741144	7.859552	7.8093705	7.8603024	7.731131	7.6298757	7.481108	7.8981457
1369945_at	5.102091	4.892975	4.771305	4.753291	4.724618	5.03763	4.9738684	4.8513002	4.9900064	5.16916	4.9463077	5.076865	4.932729	5.022957	4.750779	4.893303	5.0060873	4.8527136	5.228917	4.9021072	4.83261	4.9678545	4.8768377	5.1819153	4.766118	5.0605574	5.3075542	4.897997
1369946_at	6.4765825	6.4523263	6.0362463	5.927845	5.9972725	6.2028885	6.3658333	6.2095776	6.1379347	6.168998	6.0862064	6.0318594	6.231326	6.3464265	6.058409	6.1874914	6.430217	6.369033	6.2528663	6.092964	6.285775	6.4215183	6.1682024	6.0950475	6.188842	6.1936016	6.122454	6.3357296
1369947_at	5.102385	4.9299316	4.949156	5.1133633	5.085541	5.0834627	5.1110783	4.65328	5.007812	4.6371956	4.9043503	4.791542	4.995743	5.1459417	5.124388	5.071214	4.89631	5.2347307	5.03885	4.522214	5.11462	4.8117523	4.971097	5.008034	4.742361	4.893819	4.980633	4.9636188
1369948_at	7.998866	7.618019	7.45656	7.2186403	7.4105077	7.5243797	7.4294577	7.424073	7.87661	7.791724	7.3325415	7.129129	7.79341	7.633485	7.356003	7.478017	7.8561535	7.856572	7.7927494	7.361233	7.844035	7.6977844	7.459798	7.813548	7.5446277	7.3360763	7.26611	7.784972
1369949_at	6.274723	6.0610423	6.2851233	6.10825	5.810864	6.086282	6.1138167	5.696788	5.883422	5.8847847	6.1378613	5.9391503	6.1378818	5.747136	5.806177	6.0711102	6.1181746	6.000615	6.08939	5.779844	6.0088916	6.046275	6.332812	6.260929	5.8794713	5.7702556	5.898266	6.052808
1369950_at	8.771191	8.733368	8.733633	8.7069645	8.611549	8.892918	8.657138	8.610408	8.691184	8.649572	8.435413	8.621548	8.761507	8.945607	8.675363	8.814454	8.799561	8.664686	8.738382	8.754121	8.857311	8.877077	8.783109	8.815988	8.620508	8.74879	8.576916	8.728807
1369951_at	3.8728158	4.064901	4.2095623	3.999051	3.9159698	4.203144	4.1116834	4.103322	4.0861864	4.3090277	4.2359047	4.1262503	4.09245	4.1568165	4.2997417	4.1296024	4.1394176	4.114855	4.048463	4.0686636	3.951769	4.0546913	4.2192183	4.1108494	4.103243	4.088668	4.0401897	4.082528
1369952_at	11.970648	11.997777	11.95386	11.855319	11.889993	11.886672	11.993333	11.897202	11.980241	11.9340105	11.871692	11.7961645	11.993333	11.854289	11.881191	11.903793	11.904499	11.886279	11.968633	11.80049	12.033024	11.951127	12.083703	11.952085	11.933683	11.801795	11.78973	11.901977
1369953_a_at	4.668445	4.136454	4.3434334	3.8570926	3.8761861	4.111808	4.292925	4.3174567	3.9290547	4.104236	3.923552	3.79698	4.24436	3.9593096	4.1816406	4.3470635	4.4919605	4.1009293	4.0399246	4.2911153	4.5824175	4.114381	4.225978	4.117894	4.2032614	4.123537	4.1151843	4.3872514
1369954_at	12.618523	12.66209	12.60335	12.510424	12.563714	12.676732	12.638079	12.615341	12.576989	12.754955	12.629429	12.592419	12.682698	12.612568	12.606962	12.747416	12.6526985	12.712591	12.749885	12.6599	12.650709	12.674217	12.646957	12.809701	12.714287	12.609382	12.700296	12.809311
1369955_at	6.8470216	6.876709	6.878825	6.680062	6.654314	6.6353045	6.975134	6.795681	7.033679	6.758532	6.2747803	6.282331	6.889313	6.814518	6.484325	6.9934783	6.7895756	6.885189	6.8629193	6.5143037	6.8659434	6.7360168	7.0366163	6.9285455	6.658435	6.523207	6.603767	6.8992987
1369956_at	8.344578	8.486487	8.322012	8.32881	8.539997	8.427471	8.76434	8.333664	8.332517	8.348928	8.09547	8.327543	8.372976	8.260343	8.256	8.205688	8.123649	8.251228	8.310634	8.13559	8.357065	8.169818	8.282438	8.30536	8.223741	8.19121	8.195679	8.3448925
1369957_at	5.57976	5.766884	5.4996853	5.6845407	5.99503	6.0921392	6.4032283	5.873764	5.3347054	5.779203	5.965497	6.062678	5.3306603	5.854203	6.558619	5.7462177	5.9777226	5.7086873	5.7194977	6.288634	5.781061	5.4441094	5.675704	6.1488028	6.294953	6.7902412	6.6070127	6.2560954
1369958_at	8.032083	7.807156	7.9796414	7.816673	8.008583	7.7507367	8.010728	8.039951	8.076329	7.8908873	7.8591633	7.5551567	7.9758587	8.341358	7.8631334	7.791857	8.392838	8.343447	8.086769	8.246065	7.9054565	8.167833	8.103054	8.157631	8.094469	8.024527	7.6969953	8.260448
1369959_at	11.70385	11.8293495	11.915316	11.423445	11.65394	11.657861	11.396416	11.867665	11.806044	11.89771	11.740957	11.63103	12.119939	11.741505	11.927076	11.861259	11.380758	11.73878	12.248705	11.684444	12.170643	11.606523	12.135161	11.89808	12.121572	11.808523	11.919235	12.123717
1369960_at	9.199963	9.368082	9.439447	9.362709	9.356857	9.4993305	9.390387	9.446707	9.376762	9.474979	9.357498	9.449066	9.366751	9.422775	9.282951	9.326651	9.139051	9.156864	9.187218	9.393921	9.290077	9.140789	9.163153	9.471884	9.472906	9.360096	9.474386	9.303959
1369961_at	8.435479	8.4182205	8.376527	8.305943	8.41272	8.394449	8.625124	8.057903	8.465059	8.283907	8.405999	8.466932	8.498554	8.393542	8.377025	8.423398	8.281451	8.337081	8.520576	8.291015	8.637677	8.628214	8.656971	8.377418	8.472122	8.301596	8.296261	8.394236
1369962_at	8.3998995	8.236006	8.164558	8.165844	8.322099	8.355231	8.19541	8.086426	8.295523	8.236178	8.008532	8.074686	8.408369	8.3169365	8.265977	8.3046875	8.341671	8.296507	8.290422	8.169037	8.347513	8.450059	8.294652	8.135857	8.266199	8.097028	7.9852915	8.203036
1369963_at	5.2246623	5.3493767	5.12955	5.151441	5.1016264	5.177379	5.23159	5.038118	4.9789653	4.7400208	5.0813236	5.049138	5.7602797	5.053352	5.2340693	5.5352883	4.973051	5.1502066	5.477954	5.2638383	5.3131914	5.1231656	5.205871	5.399031	5.2252603	5.2017813	5.1518054	5.4063926
1369964_at	6.274506	6.121069	6.050624	5.879486	6.253415	6.185353	6.652607	5.8010635	6.21495	5.866237	6.154855	6.1551127	5.825515	6.094038	5.7785263	6.0245266	6.146658	6.119607	6.1200175	6.0286794	6.1147356	6.306613	5.990629	6.226417	5.8723946	5.5702577	5.803158	5.823683
1369965_at	7.125458	7.0192785	6.9539638	6.775937	6.733442	6.956177	6.703555	6.7895317	6.989778	6.8777933	6.4627304	6.619525	6.9273853	6.7149568	6.9109116	6.928427	7.095786	6.9884963	6.9969087	6.772135	6.946309	7.016542	6.890458	6.8243136	6.8031282	6.746641	6.70664	6.9794617
1369966_a_at	12.100096	11.987379	11.79556	11.696688	11.899357	11.879429	11.850623	11.833906	12.04162	11.885193	11.765043	11.864367	12.076375	11.72361	11.69673	11.948392	12.031616	11.807111	12.052399	11.721325	12.115162	12.145699	12.074344	11.911333	11.641794	11.85877	11.892841	11.938459
1369967_at	8.732321	8.614698	8.352212	8.282736	8.378772	8.488842	8.231052	8.436089	8.640148	8.366696	8.333716	8.306999	8.558417	8.456065	8.375191	8.701747	8.630279	8.560591	8.585031	8.302834	8.75551	8.864648	8.705211	8.3257475	8.402492	8.523556	8.553652	8.684672
1369968_at	5.1151114	5.1089296	4.9722576	5.1696506	5.0052876	5.028464	5.7639456	5.1796937	4.9833264	4.512531	4.738481	4.9640727	4.8300996	4.9843884	4.6501265	5.031144	4.716813	4.760694	5.1377707	4.6332464	5.256674	5.125619	4.9263735	4.6880097	4.9333563	4.6522336	5.1044445	4.9789634
1369969_at	8.577946	8.62999	8.437788	8.241768	8.399506	8.290005	8.232337	8.406002	8.550341	8.391375	8.161446	8.272907	8.542107	8.734978	8.416895	8.671877	8.583599	8.527746	8.5230055	8.407295	8.581812	8.827023	8.615904	8.621231	8.607746	8.606918	8.584333	8.678406
1369970_at	10.178478	10.229985	10.308449	10.301724	10.2396755	10.337925	10.36184	10.295711	10.21392	10.32166	10.264041	10.420501	10.156013	10.31724	10.2449	10.249617	10.2387	10.215815	10.293034	10.418263	10.202914	10.18636	10.13618	10.224415	10.274279	10.373947	10.381149	10.256518
1369971_a_at	8.131884	8.1576805	7.9705753	7.755852	8.038324	7.8975167	7.8321347	7.9670978	7.761049	7.711675	7.610733	7.801043	7.8899517	8.101372	7.7885537	8.037569	8.185113	8.05492	7.720576	8.224312	8.002039	8.198248	8.015917	7.6418185	7.7634706	7.928428	7.875404	8.076697
1369972_at	6.713907	6.713113	6.293885	6.3298936	6.622691	6.5570884	6.469919	6.441222	6.298929	6.309509	5.9097176	6.1114893	6.4294467	6.3996696	6.2522936	6.5494328	6.254077	6.5265994	6.3543563	6.3559823	6.6381593	6.5934625	6.728303	6.3102484	6.4839745	6.549265	6.1592035	6.4724417
1369973_at	10.216141	10.316097	10.390681	10.462564	10.51217	10.321361	10.487558	10.464975	10.070065	10.415849	10.447453	10.488061	10.197799	10.427461	10.4797325	10.187452	10.098926	10.2843895	10.136901	10.605706	10.149128	9.94147	9.982817	10.175311	10.315706	10.41786	10.308185	10.116154
1369974_at	5.2800407	5.3679953	5.4461718	5.2042866	5.388653	5.4723186	5.3285904	5.2674136	5.113263	5.198774	5.4249616	5.250081	5.2442923	5.271016	5.1378803	5.4091663	5.137127	5.1822257	5.3644514	4.9661226	5.3655624	5.1526365	5.2887716	4.980522	5.446864	5.244682	5.6684804	5.2255516
1369975_at	7.878827	7.945781	7.878929	7.8104014	7.948719	7.92231	7.9314833	7.8628383	8.033846	7.846107	7.588131	7.866238	7.8383327	8.0661335	7.754692	7.843358	8.038599	7.8214993	7.8275123	7.8004704	7.7309833	7.8959174	7.7196984	7.861531	7.7205157	7.6917815	7.7658525	7.6834655
