Something	702-030916-MW_(Rat230_2).CEL	703-030916-MW_(Rat230_2).CEL	705-030916-MW_(Rat230_2).CEL	706-030916-MW_(Rat230_2).CEL	707-030916-MW_(Rat230_2).CEL	708-030916-MW_(Rat230_2).CEL	710-030916-MW_(Rat230_2).CEL	712-030916-MW_(Rat230_2).CEL	713-030916-MW_(Rat230_2).CEL	714-030916-MW_(Rat230_2).CEL	715-030916-MW_(Rat230_2).CEL	717-030916-MW_(Rat230_2).CEL	719-030916-MW_(Rat230_2).CEL	720-030916-MW_(Rat230_2).CEL	721-030916-MW_(Rat230_2).CEL	724-030916-MW_(Rat230_2).CEL	726-030916-MW_(Rat230_2).CEL	727-030916-MW_(Rat230_2).CEL	728-030916-MW_(Rat230_2).CEL	729-030916-MW_(Rat230_2).CEL	730-030916-MW_(Rat230_2).CEL	732-030916-MW_(Rat230_2).CEL	733-030916-MW_(Rat230_2).CEL	734-030916-MW_(Rat230_2).CEL	735-030916-MW_(Rat230_2).CEL	736-030916-MW_(Rat230_2).CEL
1395150_at	4.0248237	3.9583626	3.9084547	4.079093	4.0763774	3.7413971	3.8156636	4.183837	4.1021843	4.0639343	4.045167	3.8983572	4.061049	3.9767332	3.8298886	3.8497796	3.9461966	3.945459	3.5442495	4.194753	3.7866597	4.246535	4.1719127	3.917843	3.909177	3.937271
1395151_at	4.439169	4.4408817	4.462503	4.318364	4.3678255	4.372453	4.491729	4.5666437	4.459382	4.516209	4.4670224	4.4987135	4.4295044	4.485625	4.441483	4.5861635	4.543463	4.416074	4.562449	4.4123373	4.3079896	4.6516085	4.5830708	4.3527374	4.4673862	4.3184505
1395152_at	5.30173	5.263378	5.359008	4.7670155	5.2672987	5.0308237	4.867072	5.029497	5.2821655	4.9895706	5.0544357	5.147997	5.2726197	5.453334	4.9790688	5.1071033	5.131544	5.1693287	5.2106047	5.158004	5.4840965	4.9784994	5.1364975	4.649187	4.978136	5.086875
1395153_at	2.9582725	2.922928	2.763567	2.732149	2.7638226	2.8798082	2.754795	2.8074377	2.57866	2.6469972	2.8050423	2.8728268	3.0715506	2.8901842	3.0359664	2.6654243	2.7040358	2.8664463	2.9447107	3.1682303	3.0743153	3.1452606	2.706738	2.9074008	2.700829	3.0899503
1395154_at	3.3126101	3.0396156	3.122967	3.1438913	2.8927104	2.9833856	3.1195717	3.4653084	3.375913	3.2202857	3.1375256	3.0444167	2.8379664	3.2780712	2.9440289	2.8725836	3.155625	3.2107491	3.245097	3.2289295	3.4737458	2.9818056	3.1738865	2.9468012	3.3499901	2.6069164
1395155_at	6.4436593	6.4669538	6.606446	6.262529	6.4572935	6.5107474	6.4766445	6.416253	6.406261	6.40221	6.711776	6.367819	6.620268	6.5597353	5.949652	6.6340356	6.73944	6.5568714	6.399789	6.3027344	6.5461335	6.4732723	6.4993377	6.546397	6.44788	6.6691427
1395156_at	3.212435	3.1735954	3.0741832	3.0712934	2.8669622	3.0948741	2.8631783	3.0638502	2.9725018	2.9470408	3.2663388	3.2002933	3.025551	3.0880342	3.245972	3.0160937	3.000412	3.0785334	3.056871	3.0910254	3.3469832	3.3124857	2.7667608	3.1964767	3.1258528	3.1281009
1395157_at	4.1409326	4.428401	4.366052	4.6510406	4.1198845	4.2746706	4.288458	4.931578	5.152969	4.7634487	4.642951	4.45389	4.3166595	4.726599	4.186925	4.3949866	4.520366	4.792326	4.2532907	4.570905	4.0334587	4.4731197	3.9834769	4.561631	4.780869	4.4472837
1395158_at	3.2911725	3.517385	3.508014	3.660799	3.515819	3.5777366	3.6522176	3.5992818	3.561791	3.6049733	3.3160987	3.7026038	3.2815518	3.5509481	3.302124	3.5131183	3.437863	3.4022171	3.3860514	3.4331322	3.5419097	3.4424691	3.8839474	3.61246	3.6709456	3.6447341
1395159_at	4.5048847	4.721777	4.666677	4.498809	4.4885173	4.5234604	4.4902325	4.569134	4.3639984	4.911236	4.238035	4.688078	4.3342524	4.558688	4.488068	4.6336584	4.5081863	4.5061045	4.551761	4.4577184	4.4065948	4.456564	4.5180664	4.4314804	4.5601315	4.5149784
1395160_at	4.1910143	4.054638	4.308982	4.1205664	4.2461295	4.391269	4.349137	4.2324166	4.364262	4.386024	4.1999636	4.1347866	4.351158	4.2333913	4.290489	4.6656365	4.3495264	4.090892	4.2161784	4.2883635	4.118995	4.4467053	4.2999034	4.252014	4.2419715	4.3399496
1395161_at	4.252632	3.9430852	4.2803354	4.122366	4.027362	4.123104	4.252984	4.066924	4.2515936	4.023553	3.836375	4.162552	4.303151	4.3893886	4.0047417	4.200409	4.2341003	4.136634	4.140091	4.3451858	4.300372	4.222234	4.1040406	4.278248	4.3676224	4.122119
1395162_at	3.4051418	3.6432035	3.8131325	3.679316	3.733035	3.4115844	3.6052153	3.642966	3.7221673	3.6251662	3.669164	3.8103867	3.7991621	3.7542784	3.2968144	3.768484	3.7322023	3.5091343	3.6595376	3.423874	3.6962779	3.961612	3.8293228	3.7180989	3.677755	3.6667945
1395163_at	4.5430484	4.4356017	4.4588866	4.848126	4.4667664	4.478263	4.611078	4.3972263	4.7116885	4.622077	4.4819994	4.360229	4.4920874	4.4981728	4.610904	4.558417	4.482898	4.2827516	4.231097	4.305284	4.376908	4.056464	4.497801	4.4342365	4.410435	4.349449
1395164_at	2.541233	2.5986693	2.5082679	2.6990058	2.617932	2.6168096	2.458392	2.7707002	2.5650465	2.4714837	2.5354433	2.49521	2.551333	2.5253322	2.383056	2.5186713	2.6839063	2.7868192	2.8093655	2.5746434	2.4457328	2.5577645	2.6151474	2.3371954	2.5186713	2.6244788
1395165_at	5.827906	5.480569	5.8355455	5.4984827	5.455158	5.4543276	5.5118666	5.463769	5.439128	5.720441	5.73769	5.674059	5.746011	5.5095367	5.5145645	5.6273527	5.6103697	5.691922	5.7265515	5.1595697	5.7360764	5.0737514	5.594589	5.328985	5.2812023	5.611985
1395166_at	4.439658	4.469695	4.7263956	4.58892	4.4774013	4.6840577	4.6844273	4.6392756	4.527241	4.3706183	4.601118	4.7424607	4.809069	4.800379	4.578429	4.6119437	4.48822	4.6320877	4.4656706	4.742333	4.776114	4.6493344	4.580837	4.500891	4.7356114	4.5108347
1395167_at	4.7179756	4.622635	4.8498588	4.966751	4.819464	4.663907	4.864492	4.6320024	4.743577	4.7326274	4.5360823	4.902242	4.962801	4.701061	4.935184	4.782369	4.83208	4.6470633	4.591247	4.6514072	4.496747	4.595847	4.6253347	4.859667	4.6009984	4.7665358
1395168_at	3.9615312	4.096818	4.0256763	4.0517206	4.0485635	3.8898954	4.295925	4.2453647	4.2182927	3.9826984	3.9555483	4.1361413	4.2276154	4.122364	4.0057755	3.9963336	3.9963918	4.107957	3.850252	4.1647286	3.9684505	4.204216	4.0469255	4.028498	4.082202	4.1008377
1395169_at	4.2034717	3.9977493	4.057373	3.7350397	4.062277	4.2165008	3.7561426	4.0442767	4.1346188	4.0775948	4.2776203	4.1827345	4.0358167	4.30875	4.1209164	4.157455	3.9635992	4.0330467	4.0517025	4.162052	4.063027	4.231569	4.0625954	4.07164	4.2928715	3.632009
1395170_at	2.8407567	2.9242225	2.8016055	3.0614989	2.9716082	2.955259	2.9830368	2.6689813	2.961704	3.0544205	3.0911264	3.170861	3.216177	2.8912883	3.0089114	2.8676813	2.9095657	2.9139745	3.0924141	2.794909	3.125561	3.0633836	3.04921	2.946801	2.8921673	2.74477
1395171_at	2.9713552	2.626525	3.012775	2.6501713	2.9242916	2.9654152	2.976735	3.0673707	2.960843	2.9155135	2.8200383	3.1199403	2.8637104	2.7949343	3.087956	3.003487	2.9216757	3.0469778	2.7061672	2.9489417	2.9934735	2.7838345	3.0264874	2.8599296	2.9926798	2.8658686
1395172_at	5.0936503	5.052848	5.0489264	5.154103	4.909513	5.023369	5.233512	5.0961723	5.0964413	5.0772085	4.844055	5.2097635	5.004646	5.045243	5.0585623	5.216916	5.140754	5.0110703	5.091939	5.030951	4.9901547	5.2494507	5.185011	5.0757694	5.183628	4.969939
1395173_at	4.51434	4.369459	4.85469	4.291769	4.930496	4.756178	4.1382036	4.4728384	4.7565494	4.5450106	4.772286	4.301832	4.135125	4.435028	4.403016	4.9046316	4.356894	4.7847033	4.656753	4.542536	4.732535	4.6582875	4.524914	4.712776	4.6574774	4.3353887
1395174_at	3.5496783	3.315416	3.2681024	3.3197536	3.2795699	3.3401093	3.3254497	3.5260675	3.170033	3.3337107	3.249886	3.3840857	3.6653805	3.3068118	3.8374264	3.270654	3.324303	3.5392587	3.500756	3.2016761	3.350598	3.4362102	3.3848386	3.178606	3.4551957	3.5423522
1395175_at	2.7899354	2.6700718	2.6968968	3.1073914	2.8697877	2.7467237	2.8670757	2.8451414	2.7999456	2.605298	2.6119173	2.8228571	2.6884935	2.7914112	2.7962809	2.7743583	2.7245033	2.8179705	2.7599933	2.6795704	2.5179944	2.8689754	3.0267947	2.8705056	2.8465075	2.5501058
1395176_at	2.4700255	2.675465	2.4937239	2.6540847	2.5816221	2.7820349	2.894435	2.9840822	2.7459726	2.7541375	2.5271254	2.75065	2.4149132	2.6806774	2.6079817	2.6648598	2.7085214	2.5275993	2.7053356	2.5185652	2.7570453	2.4937725	2.5130515	2.4172196	2.6000447	2.6013155
1395177_at	6.4155498	6.306488	6.4816513	6.180514	6.8070903	6.2629786	6.4409637	6.328559	6.514568	6.330192	6.089884	6.1685367	6.224816	6.3258543	6.466323	6.1563396	6.341626	6.2171345	6.1521997	6.307741	6.3880515	6.019802	6.428383	6.4301376	6.168327	6.5061183
1395178_at	5.3999615	5.542599	5.5082135	5.859674	5.456629	5.537752	5.8808985	5.6621275	5.7309537	5.803517	5.4714956	5.6130805	5.698949	5.6440606	5.523054	5.5378923	5.3993235	5.402362	5.714201	5.5438633	5.438813	5.608161	5.799701	5.8272185	5.691223	5.5318365
1395179_at	3.0802193	2.9619515	2.893266	2.9579399	2.9910536	3.0379639	2.9627852	2.978727	2.7028587	2.9090078	2.9970133	3.0286403	3.1264675	2.9308043	2.981053	2.8293324	3.1265042	2.825285	2.9010134	3.0522707	2.9458194	2.8310018	2.9154434	2.9841785	2.8492754	2.830292
1395180_s_at	2.2848797	2.4561355	2.317028	2.304472	2.3047776	2.4245515	2.2372866	2.4272625	2.3519442	2.2223797	2.5277479	2.640603	2.4641786	2.331955	2.3335364	2.1572237	2.3119206	2.3553588	2.5799978	2.3554564	2.3319054	2.7115633	2.3685093	2.3723443	2.3574128	2.206675
1395181_at	4.3147135	3.9840403	3.776953	3.931307	4.044242	3.794413	4.2379155	3.9410934	3.9512339	3.8122227	3.665083	3.5589337	4.072274	3.4471352	3.9655244	3.9203582	3.919267	3.7896872	3.9154027	4.101139	3.8679771	4.027574	3.9280107	3.8912988	3.803158	3.9748497
1395182_at	3.5181897	3.5675383	3.3437514	3.7210002	3.48994	3.6010184	3.5284843	3.735621	3.2850795	3.5271187	3.6411285	3.6024666	3.4368849	3.516807	3.3276644	3.4865875	3.564634	3.3121777	3.4364083	3.5792418	3.61843	3.6525922	3.4924483	3.81744	3.476779	3.6661916
1395183_at	3.293003	3.2759936	3.2959917	3.3652256	3.0306976	3.1313343	3.1213377	3.0712554	3.0873418	3.132005	3.0799282	3.1282444	3.3062732	3.31072	3.0152981	3.1205695	3.0071802	3.3565383	3.1389806	3.2695112	3.2984288	3.3809776	3.0656543	3.2116618	3.3814225	3.0767224
1395184_at	3.8253148	3.653218	3.7200496	3.86016	3.7665424	3.9974315	3.83755	3.7725446	4.0111513	3.6029532	3.814678	3.9558566	4.0113	3.8860872	3.7347217	3.8414795	3.630691	3.8919463	3.9163575	3.9567263	4.1534314	4.304295	3.8213449	3.9929862	4.0486636	3.9251113
1395185_at	3.640039	3.4888132	3.494037	3.479592	3.72774	3.5425053	3.3507333	3.658289	3.5580492	3.9140344	3.2980876	3.6530046	3.297296	3.5744624	3.3730078	3.6817806	3.4157	3.5595126	3.6203384	3.3747196	3.1918685	3.6920524	3.3380857	3.51668	3.357847	3.72675
1395186_at	3.081523	3.0648835	2.959591	3.0286348	3.1359427	3.1007884	2.8719194	3.0900507	2.9824061	2.9969015	2.8735285	3.1317146	3.0113013	3.2201893	3.2024415	2.9769852	2.9823713	3.307553	3.122732	2.946674	3.3017402	2.8411512	3.161553	3.1949472	3.0287912	3.0966022
1395187_at	2.7789493	2.6531835	2.6481194	2.6816092	2.868919	2.8360572	2.6153126	2.8224125	2.7398496	2.6844115	2.5833979	2.6661687	2.5342398	2.8124056	2.8396068	2.6996088	2.7192965	2.696185	2.6890507	2.56708	2.7263856	2.5301414	2.6961927	2.6228533	2.7503917	2.6421275
1395188_at	3.8642206	4.11152	3.7939668	3.8414745	3.7110426	4.124178	3.763863	3.8698933	3.9942393	3.8815393	3.6321723	4.0968666	3.6067305	4.0332375	3.8752394	3.9357793	4.113168	4.0358324	3.7989328	3.8755906	3.6072235	3.986673	3.9704201	4.0456	3.9013126	3.8060095
1395189_at	3.275072	3.2226174	3.0677786	3.2220945	3.041709	2.9386277	3.257754	3.299912	3.3028002	3.618938	3.0642996	3.261856	3.2007928	3.1784678	3.0638971	3.195542	3.3120844	3.0104797	3.2466803	3.2504873	3.171279	3.179526	3.1035895	3.02497	3.2523313	2.9813757
1395190_at	3.3053246	3.42041	3.1158323	3.0742795	3.139589	3.2587554	3.2628965	3.2206762	3.3934288	3.262823	3.409311	3.249356	3.4362307	3.2179055	3.2813468	3.2087078	3.3570836	3.323787	3.1151283	3.2983155	3.254267	3.466299	3.2263823	3.2003667	3.3919327	3.085931
1395191_at	2.8228054	3.1021225	3.036417	2.9659638	3.1230724	2.9266624	2.9304826	2.8294196	3.2534635	2.8923526	3.0295799	3.0676737	2.772391	3.0452542	3.1444414	2.8596802	2.8746433	2.9453123	2.7658007	3.177708	2.8288429	3.1433778	3.0234075	2.9497867	3.2974966	2.9296732
1395192_at	4.754956	4.786875	4.719833	4.3174934	4.884045	4.551209	4.5661826	4.3999023	4.5886564	4.5353155	4.4008226	4.5525846	4.183877	4.1920753	4.456852	4.4234433	4.296844	4.4751444	4.185906	4.246985	4.34102	4.2460804	4.346279	4.4746675	4.4382	4.7375875
1395193_at	3.0687137	3.583972	3.2298837	3.0891533	3.0872588	3.2923849	3.361034	3.5314493	3.421282	3.4791453	3.139597	3.4866135	3.1837978	3.4072187	3.3419814	3.1158798	3.258317	3.2265809	2.840354	3.3651488	3.35476	3.1826077	3.403314	3.220869	3.3371634	3.4340491
1395194_at	2.4645197	2.8297215	2.4865437	2.5538561	2.3924124	2.6373384	2.3708441	2.3831348	2.5967717	2.467491	2.5583045	2.4552183	2.56616	2.4699068	2.6888196	2.4844515	2.4226089	2.6996427	2.6597319	2.7097454	2.5796542	2.570387	2.680394	2.755712	2.6377604	2.4400387
1395195_at	4.025613	4.153356	3.931131	4.0132713	4.030575	4.099059	4.1941953	4.10158	4.193712	4.199708	4.0798883	4.053899	4.051316	4.206665	4.243048	4.1067967	3.926653	3.962341	3.911656	4.2280445	4.03109	3.9504945	4.098934	3.9291	4.1549916	3.9838343
1395196_at	2.8835745	2.6688988	2.9968576	2.6929276	2.6668909	2.7730324	2.9693751	3.0190732	2.5438983	2.6516416	2.6370707	2.8840613	2.7378016	2.685372	2.6377752	2.5717404	2.800629	2.8640423	2.5862248	2.825799	2.957225	2.7316797	2.6969457	2.5894368	2.5471663	2.7933867
1395197_at	4.8977118	4.9166565	4.901145	5.049304	4.8848233	4.462522	4.8974338	4.7417774	4.674239	4.986514	3.9416804	4.719397	4.8956656	5.035016	4.8914914	4.7355857	5.055968	4.134928	4.222644	4.9592085	5.0032268	4.0277405	4.59738	4.8645496	4.8463335	4.548127
1395198_at	2.4561343	2.436913	2.298179	2.613926	2.4135642	2.299498	2.5554438	2.4150424	2.4694753	2.5334082	2.213492	2.5151052	2.3967233	2.3217988	2.465498	2.4070168	2.313159	2.436645	2.3303528	2.5117803	2.2757802	2.4313483	2.4227877	2.3748918	2.3057995	2.4752712
1395199_at	7.935792	8.113217	8.405429	7.781957	8.106818	8.136871	8.24537	8.365943	8.131045	8.321335	8.411377	7.8142595	8.185578	8.157958	7.9257936	8.238664	8.401655	8.112973	7.9877963	8.262845	8.170846	7.862432	8.391299	8.418951	8.193236	8.3358
1395200_at	2.7506297	3.1477761	2.7958784	2.6383216	2.7806683	2.8766382	3.0960643	2.8620987	2.959302	2.796521	2.8754792	3.1066003	3.0440636	2.7658215	2.852864	2.900645	2.6920247	2.8002713	2.8272724	2.9708254	3.2520041	3.0437253	2.726863	2.6096067	2.7974367	2.833715
1395201_at	3.8020205	3.7165022	3.9988418	4.0536046	3.6158192	4.0224566	4.1452236	3.776654	3.8481884	4.153181	3.529093	4.113284	3.8191538	3.7516444	3.5314944	4.1053123	3.9125185	3.9696684	3.6309094	4.0982947	3.6315582	3.7804456	4.0564394	3.8779693	3.9734669	3.6430166
1395202_at	3.2062705	2.9807425	3.0713022	3.230426	2.9865599	3.199483	3.2912498	3.1707501	3.0827012	3.394349	3.0606022	3.1813622	3.3552227	3.2028284	3.147488	2.9521642	3.437436	3.1031952	3.307569	3.1534588	3.0696774	3.1977315	3.2042015	3.2271564	3.2488365	3.2739673
1395203_at	4.9617057	4.745636	5.119876	5.616396	4.8333187	5.01276	4.844704	4.929648	5.297039	5.0688214	4.8458548	5.191637	4.8589954	4.8425508	4.971956	5.144071	4.7897234	4.8687506	5.160266	4.8696427	4.9121275	4.680333	5.0683455	4.966625	5.0343904	5.0400214
1395204_at	5.713784	5.874145	5.589487	5.7580795	5.7142773	5.6920137	6.008621	5.502475	5.690589	5.8349147	5.63	5.8222113	5.608038	5.9296355	5.8070374	5.736663	5.7848654	5.7266026	5.5791025	5.8646364	5.9077106	5.831844	5.6800356	5.823489	5.943332	5.626959
1395205_at	4.0919423	4.0206423	3.7321565	4.090335	3.9804704	4.048622	4.1303864	3.8905349	3.9820058	3.774901	3.8028166	4.1633472	3.9997902	4.199547	4.252926	3.9851317	3.9959183	3.838551	3.7333767	4.00241	4.0026455	4.018505	4.029068	4.303557	4.022535	4.00207
1395206_at	4.475127	4.5551577	4.470371	4.2268686	4.2744284	4.135586	4.284751	4.4257936	4.2228227	4.4873176	4.642746	4.371118	4.556925	4.3160014	4.3648057	4.283228	4.242346	4.535796	4.5151105	4.63556	4.42957	3.986096	4.456293	4.2497053	4.436748	4.4958177
1395207_at	3.1902072	2.8489158	3.2770543	3.036521	2.9545736	3.3023582	2.987631	3.3302386	3.2722003	3.3997636	3.1289048	3.0487082	3.0182266	3.182907	3.4455926	3.036648	3.321386	3.1846726	3.1804569	2.9537246	3.0911105	3.3022554	3.3916461	2.9309492	3.382465	2.970225
1395208_at	4.744291	4.610938	4.589547	4.8733172	4.6662025	4.48043	4.8311634	4.6905584	4.759357	4.790569	4.7909365	4.6582613	4.7326145	4.748187	4.43409	4.5954876	4.654763	4.5381036	4.5907345	4.6935196	4.611024	4.7363815	4.6692934	4.7984366	4.691369	4.4196014
1395209_at	3.0009232	2.8275845	3.0072653	2.8138673	2.8213687	2.9145856	2.8731556	3.0412788	3.267971	2.9813542	2.8509471	2.742253	2.7785842	3.026254	3.052679	3.076182	2.9849439	2.9346333	3.085289	2.943582	2.82047	2.8119476	3.0188231	3.0564392	3.1467943	3.0114665
1395210_at	2.4779081	2.5054846	2.3326561	2.39308	2.553112	2.460649	2.4084404	2.2424126	2.3450058	2.590048	2.4226518	2.4989252	2.4018683	2.4521322	2.5733302	2.2872036	2.4024165	2.3957498	2.5317385	2.5900002	2.4604738	2.514674	2.5629842	2.4328656	2.5499103	2.44392
1395211_s_at	4.4451776	4.7541566	4.2909374	4.689377	4.5022397	4.579466	4.185136	4.3162146	4.292965	4.6175284	4.39469	4.3895855	4.1332903	4.299817	3.8605	4.435988	4.3951163	4.469098	4.3388457	4.238517	4.3127127	3.9165516	4.4742093	4.459414	4.2941465	4.2925377
1395212_at	4.6597486	4.9317703	4.6611843	5.0505495	4.96531	4.9347105	5.1564846	5.119543	4.556093	4.706441	5.2279778	5.058255	4.8099184	5.0862265	4.683072	4.74619	5.180333	4.963085	5.0631046	5.03395	4.992483	5.206603	5.1265135	4.7822943	4.8735857	4.8905725
1395213_at	4.4221983	4.4457936	4.3970323	4.3754215	4.3889565	4.504484	4.339801	4.622943	4.5634737	4.4359884	4.290234	4.308406	4.3107634	4.3285456	4.544449	4.2903647	4.4226494	4.2919793	4.0599756	4.4282255	4.1174736	4.6003547	4.1865563	4.2776165	4.2156305	4.337121
1395214_at	6.4816947	6.552466	6.2160597	6.079468	6.484638	6.4416103	6.1731777	6.253097	6.518161	6.2254715	6.4602013	6.4633603	6.208047	6.1854205	6.6094294	6.1595373	6.0913763	6.358113	6.552309	6.3341455	6.657206	6.5725627	6.009388	6.415604	6.354183	6.704261
1395215_at	6.7976713	6.757439	6.887577	6.94767	6.7930875	6.672337	6.875579	6.804318	6.901673	7.050866	6.797756	6.8129635	6.8985376	6.994178	6.717621	6.895753	6.7175293	6.7351913	6.820717	6.7775135	6.804119	6.7932644	6.9412103	6.902901	6.8706255	6.769652
1395216_at	2.861517	3.0755506	3.10892	3.176617	3.1662254	3.1381083	3.020946	3.1384206	3.153359	3.056799	2.9587336	2.766448	3.0537786	2.8799639	3.1062474	2.9934063	3.082832	2.9243386	2.9845834	2.8947194	3.2337878	2.8716283	3.0977178	3.1326723	3.1572545	2.8329859
1395217_at	3.179434	3.0492744	2.8575234	3.2558272	3.0688815	3.1974254	3.4877787	3.3609872	3.1510055	3.333428	3.0655086	3.4554043	3.0709438	3.3833046	3.3864646	2.8756151	3.149083	2.9607284	3.0594788	3.0765924	2.8593075	3.0273383	3.504348	3.0655086	3.2447917	3.2054038
1395218_at	3.9320626	3.9181926	3.8867598	4.172422	3.8633928	3.979751	3.9544156	4.110882	4.157178	3.8874586	3.918843	3.946059	3.9471374	3.9071224	3.8973393	3.8824983	3.7532258	3.903531	3.9476128	3.8088224	3.9598784	3.6546302	4.110371	4.0554404	3.7429328	3.9459786
1395219_at	3.605061	3.241341	3.6966038	3.424137	3.6081347	3.7954369	3.9112558	3.7022707	3.585516	3.7636473	3.3628907	3.6990266	3.6467876	3.7490478	3.5533834	3.767314	3.7101388	3.5423775	3.428214	3.6879787	3.3810782	3.6512702	3.6097035	3.6015096	3.6466074	3.5647483
1395220_at	3.245334	3.0895283	3.4939907	3.364984	3.398356	3.2584348	3.3438873	3.350877	3.4156356	3.3320906	3.0199802	3.184811	3.4394841	3.5335999	3.411391	3.2545526	3.3953688	3.2940235	3.4755106	3.1876223	3.2321656	3.2274055	3.269368	3.5708282	3.3527255	3.3216362
1395221_at	3.7912433	3.1226742	3.133667	3.2432804	2.758264	3.2071724	3.264518	2.9613109	3.134262	3.2554445	3.1874168	2.9706552	3.1643724	3.182907	3.1206248	3.0722878	3.0920906	2.9699843	3.330853	3.322665	3.2025332	3.0901134	3.234687	3.4060652	3.4085672	3.1156774
1395222_at	3.617248	3.6542723	3.6643648	3.5921116	3.8702126	3.329659	3.7024148	3.6160963	3.4212446	3.4412782	3.796279	3.4510014	3.6314337	3.729526	3.7268834	3.5941138	3.5290325	3.860967	3.799491	3.7063806	3.5556483	3.556029	3.5705888	3.7710607	3.8011045	3.3873162
1395223_at	5.6314874	5.4952245	5.241309	5.478791	5.2148767	5.4334383	5.408584	5.5479627	5.3573384	5.6123743	5.302915	5.5280995	5.5415983	5.4360857	5.3700128	5.4627914	5.4489098	5.406283	5.30558	5.4689107	5.2989984	5.771517	5.5765367	5.4951425	5.641442	5.260949
1395224_at	2.4868295	2.6221359	2.6091933	2.6082935	2.5867577	2.273665	2.3453362	2.4071722	2.601358	2.4555345	2.3683844	2.4656484	2.4508424	2.4309306	2.5288498	2.5905406	2.547556	2.5262938	2.657268	2.4561574	2.3368692	2.5422382	2.5670784	2.4909582	2.491648	2.4803457
1395225_at	4.4866157	4.433532	4.7190495	4.428913	4.6355524	4.451428	4.871172	4.6957116	4.678897	4.7617826	4.350544	4.8247576	4.6779222	4.7412815	4.57117	4.7417936	4.5897264	4.0404167	4.598154	4.881482	4.526602	4.5942364	4.465933	4.5682926	4.627696	4.6097093
1395226_at	5.8538675	5.930049	6.1735153	5.6486144	6.0217876	5.974686	6.139426	5.934315	6.0137153	5.8112855	6.212506	5.876404	6.2754273	5.743349	5.6512017	5.984081	6.0635433	6.0934224	6.0236897	5.765957	6.0046406	5.5165462	6.1514225	5.7751637	5.9726887	5.9349585
1395227_at	2.8293657	2.828802	2.754582	2.6658502	2.6710997	2.7806969	2.9442468	2.6843977	2.856997	2.680447	2.6316543	2.6601233	2.8559985	2.8643823	2.790184	2.6229963	2.59339	2.8059282	2.8626227	2.6152067	2.861487	3.1351132	2.6708508	2.9023015	3.0175667	2.746945
1395228_at	4.4227295	4.3271723	4.53351	4.3683863	4.6177216	4.3510103	4.2095838	4.3802986	4.25959	4.3071723	4.255515	4.4070683	4.34653	4.254448	4.686176	4.443918	4.218132	4.524232	4.4747963	4.3286476	4.641533	4.86033	4.019189	4.849186	4.6752014	4.3043327
1395229_at	7.5033	7.3938746	7.4080462	7.324667	7.5715666	7.3845015	7.5099382	7.2950788	7.379628	7.343006	7.3875046	7.448465	7.367731	7.470695	7.472272	7.47504	7.2849283	7.50314	7.483371	7.470528	7.417204	7.369185	7.3534837	7.538178	7.3228054	7.4750166
1395230_at	3.2468615	3.1883395	3.3580575	3.6279619	3.116764	3.2549527	3.5310938	3.2826943	3.4382932	3.3056479	3.24859	3.2114747	3.475055	3.3941684	3.2488365	3.3107705	3.2419379	3.2745504	3.2985902	3.3030124	3.2340865	3.2537694	3.4363399	3.3291488	3.4134204	3.2454238
1395231_at	3.1401854	3.2601483	3.3320284	3.5010965	3.1788638	3.482306	3.410143	3.1783412	3.2926602	3.3949525	3.1280098	3.4086988	3.5717788	3.423541	3.4124734	3.3028157	3.3032181	3.2338305	3.4475389	3.487728	3.4105904	3.551826	3.42794	3.2998652	3.3547492	3.1950324
1395232_at	6.5198336	6.6098456	6.509324	6.4172506	6.4998903	6.4220247	6.496848	6.4510584	6.4819965	6.3277774	6.588315	6.5684004	6.3910227	6.4757056	6.7442727	6.543478	6.4289417	6.531355	6.8473587	6.4091396	6.527422	6.3893795	6.508571	6.2315235	6.5479603	6.4512916
1395233_at	4.689452	4.5933065	4.383786	4.2014	4.293728	4.447546	4.2980776	4.5569496	4.4621706	4.0058975	4.5435505	4.2802773	4.526614	4.4899187	4.482184	4.418745	4.329911	4.3043184	4.4069366	4.37263	4.3980227	4.3680696	4.5321646	4.477536	4.2663746	4.3711042
1395234_at	3.569431	3.5701303	3.9667916	3.7783656	3.9497411	3.5209925	3.8320076	3.6827595	3.9275448	3.6523232	3.7989533	3.8904169	3.8321126	3.9635844	3.6760573	3.6651978	3.667045	3.5612137	3.577576	3.6820052	3.3892953	3.5453782	3.9558005	3.9092984	3.4011471	3.843744
1395235_at	5.3526134	5.1131325	5.1674	5.2798185	4.887621	5.066408	5.280459	5.2188835	5.327219	5.2508564	5.200569	5.150176	5.270463	5.448193	5.1972537	4.993085	5.0782137	5.003495	5.366656	4.9743195	5.2997417	5.4405713	5.2442636	5.19681	5.422322	4.968017
